objID,nDetections,raMean,decMean,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr
108800132828785813,82,13.28285432,0.67110678,15.1146001815796,0.00320399994961917,14.7403001785278,0.0017010000301525,14.6031999588013,0.00223300000652671,14.5886001586914,0.00223199999891222
108670145112586367,77,14.51125355,0.56324646,13.8660001754761,0.0194179993122816,13.4130001068115,-999,13.3570003509521,-999,13.4334001541138,0.00187599996570498
108860146771523663,84,14.67714015,0.71930668,15.1982002258301,0.00236000004224479,14.7867002487183,0.00212200009264052,14.6511001586914,0.00184599997010082,14.6256999969482,0.00289299990981817
108950127773563420,92,12.77735606,0.79409279,14.8514995574951,0.00410200003534555,14.0193004608154,0.00208400003612041,13.7157001495361,0.00568899977952242,13.5762996673584,0.00499500008299947
108830132385490404,75,13.23851949,0.69162096,13.920599937439,0.00538899982348084,13.6730003356934,0.0501479990780354,13.4820003509521,-999,13.4393997192383,0.00233600009232759
108990116176695422,63,11.61774375,0.8292075,15.2665004730225,0.00378299993462861,14.4742002487183,0.0110280001536012,14.2089996337891,0.0057370001450181,14.0746002197266,0.00171800004318357
109050120112799669,76,12.01130812,0.88268216,15.6087999343872,0.00625000009313226,15.24880027771,0.00264000007882714,15.1361999511719,0.000905999972019345,15.1211996078491,0.00139899994246662
109050139923399948,67,13.9923327,0.88284616,14.4306001663208,0.00288800010457635,13.4700002670288,-999,13.1040000915527,-999,12.8900003433228,-999
108770125961484862,87,12.59615472,0.64532344,14.7386999130249,0.00571999978274107,14.2793998718262,0.00423800013959408,14.1301002502441,0.00291600008495152,14.0993995666504,0.00388700002804399
109020143765666924,85,14.37658131,0.85538139,15.489800453186,0.00377699988894165,15.0043001174927,0.00350299989804626,14.8431997299194,0.00170699995942414,14.8127002716064,0.00153400003910065
109090130428880123,84,13.04285502,0.908059,14.2465000152588,0.00310899992473423,13.7265996932983,0.00133500003721565,13.5255002975464,0.00232600001618266,13.463399887085,0.00159799994435161
109000137303143039,92,13.73035581,0.8355022,14.8323001861572,0.00328999990597367,14.4425001144409,0.00492399977520108,14.2979001998901,0.00455200020223856,14.250599861145,0.00417299987748265
108900138810382374,82,13.88109131,0.75153869,15.9603996276855,0.00190699996892363,15.2014999389648,0.00379600003361702,14.9090995788574,0.00152299995534122,14.8131999969482,0.00336600001901388
